time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9600000000000005,-0.000533359620799,-0.0683794514173,11.071680447,6.24022336208,6.28106212637,0.0,-0.000473881553255,-0.251046639182,2.3910965137,-0.0613336172067,-0.00176728139515,0.0,476.88092834540714,476.13894422512095,478.02474710952396,476.5132905007239
1.0200000000000005,-0.000512417236256,-0.0844507263541,11.2205588948,6.23648906028,6.28106331862,0.0,0.00117684773401,-0.285068247676,2.5711075856,-0.0641113016364,0.00337418952385,0.0,467.2014160890088,467.60210182475475,467.06824363973055,466.8489785691812
1.0800000000000005,-0.000394811926807,-0.102627230866,11.3797450446,6.23242245663,6.28138881906,0.0,0.00271278306904,-0.321237545254,2.73469343719,-0.0763520244961,0.00924009109866,0.0,463.03797548336695,463.4991086334227,463.4368335990278,462.47040190811015
1.1400000000000006,-0.0001919918324,-0.123148479358,11.5502801117,6.22767277457,6.28251295844,0.0,0.00394147075388,-0.363331553161,2.94924331988,-0.0854690091553,0.0330153791973,0.0,478.1293333072073,479.9371711049579,479.4060602686647,478.7082700860991
1.2000000000000006,5.01841297078e-05,-0.146178704806,11.73131316,6.22234767755,0.00199567253896,0.0,0.00387434615676,-0.404882775258,3.08479388765,-0.0962870346542,0.0608900681721,0.0,455.2185940748639,457.4446898150423,457.37253606194605,456.5037414540585
1.2600000000000007,0.000218834919637,-0.171927961096,11.9222123244,6.21691777329,0.00630550306599,0.0,0.00128011751626,-0.45403969825,3.27792315577,-0.0809011858151,0.0877084508035,0.0,473.47065127635165,475.5328996011535,474.3948098757574,475.568363016075
1.3200000000000007,0.000133555713196,-0.20066405741,12.1233993997,6.21190513535,0.0118502368642,0.0,-0.00471329280413,-0.504340457415,3.42781963768,-0.0894323245063,0.100458859214,0.0,463.76072262881206,464.76789459725984,462.17787728554805,461.4995364708065
1.3800000000000008,-0.000413857701334,-0.232398229734,12.3317322266,6.20685905292,0.0182138309582,0.0,-0.0141550874857,-0.553966996004,3.51627746943,-0.0751464878165,0.11539458545,0.0,445.3171739727703,446.5469724450155,443.810492145044,444.975650395314
1.4400000000000008,-0.00165202042775,-0.267176648621,12.5449320584,6.20247385137,0.0250519535839,0.0,-0.0277897165812,-0.605732965829,3.59008950163,-0.0692582304844,0.110955479026,0.0,441.7566790228009,441.4021243312721,440.6663958096267,441.14868475989493
1.5000000000000009,-0.00373964574424,-0.304824311168,12.7586058836,6.19926669308,0.0315726142071,0.0,-0.0423229972208,-0.649487050713,3.53249946586,-0.0328798988242,0.103685963872,0.0,397.39282466480046,396.7377862122708,397.3130007449439,400.63187890376247
1.560000000000001,-0.00697847558233,-0.345592407767,12.9741301525,6.19745328959,0.0388727681958,0.0,-0.0663501321917,-0.709618327511,3.65120899139,-0.0253799944274,0.144039880971,0.0,453.6289217768248,456.870054270312,455.7305777077364,456.3294011873826
1.620000000000001,-0.0118635583044,-0.390093754212,13.1977832217,6.19569461253,0.0474401686384,0.0,-0.0974124932953,-0.773897437859,3.80332023644,-0.0386369232432,0.140168395058,0.0,465.93700870411476,465.6522058933021,468.1405622911775,467.10759103607023
1.680000000000001,-0.0187565555949,-0.438412116688,13.4296144209,6.19360823679,0.0556043301428,0.0,-0.133208145729,-0.836910642614,3.92388798354,-0.0279909561855,0.126272457569,0.0,459.2741457578731,458.18698788306426,457.5120827954022,458.3584765495427
1.740000000000001,-0.0278601450592,-0.490383769975,13.6667738732,6.19173478757,0.062773553939,0.0,-0.170945307911,-0.895631896885,3.98114414941,-0.0386329849078,0.100320123313,0.0,440.35028884089206,438.21070338017284,440.2950909826051,439.41332412633363
1.8000000000000012,-0.0394634155787,-0.546064228287,13.9089402545,6.18943392437,0.068517755648,0.0,-0.216415568257,-0.960589284593,4.09058442289,-0.0377833460194,0.084489327758,0.0,457.63944100616186,456.3849597683662,456.05569682163866,456.1228866990662
1.8600000000000012,-0.0535629042039,-0.60521956545,14.1526638066,6.18711778949,0.073238614376,0.0,-0.253969413293,-1.01146047313,4.03366189504,-0.0402920699253,0.0633482316873,0.0,403.788285200688,401.88184556108166,403.5668389488428,403.3394095135042
1.9200000000000013,-0.0703866898641,-0.667985645856,14.3983286708,6.18425101941,0.0766660094204,0.0,-0.30717359567,-1.0809745595,4.15463203994,-0.0702027408551,0.0402229841554,0.0,461.71431508779006,459.88811757013394,462.09350784188445,459.7278600150656
1.9800000000000013,-0.090289140306,-0.734758911839,14.6489039462,6.18011099087,0.0790347291162,0.0,-0.356450128265,-1.14518026962,4.19761240701,-0.0666994432877,0.0379472523067,0.0,437.30707449458066,437.1182637971886,437.7205480017155,438.00833384208124
2.0400000000000014,-0.113424596299,-0.805765785115,14.904941009,6.17622506316,0.081310738835,0.0,-0.41493221444,-1.22209019408,4.33631108292,-0.0611554137163,0.0379059739888,0.0,468.0359329097734,468.0333301752287,467.57991790594264,468.0087982055971
2.1000000000000014,-0.140057679243,-0.88139273484,15.1685418966,6.17225657865,0.0832178558176,0.0,-0.473019891649,-1.29916043652,4.44981943928,-0.0786613709338,0.0152806652997,0.0,461.8656545141742,460.07789501435354,462.89847967679043,461.51550681167595
2.1600000000000015,-0.170193208952,-0.961709020671,15.4387164993,6.16751199969,0.0846268707425,0.0,-0.531582310695,-1.37849351012,4.55544163494,-0.0799188732271,0.0362305160595,0.0,459.7961402071594,461.4530922474237,460.1329605548369,460.02861593386774
2.2200000000000015,-0.203547125561,-1.04643667753,15.7113695006,6.16308893689,0.0871389574801,0.0,-0.580418717264,-1.44616360137,4.53295087475,-0.0635535270944,0.0512585180514,0.0,420.19225422445083,421.4942300909401,419.3286702052815,420.7434076768597
2.2800000000000016,-0.240211572795,-1.13575829161,15.9864354152,6.15890087715,0.0901277809318,0.0,-0.642000791703,-1.53158360077,4.63533490662,-0.0867851426972,0.0467562610717,0.0,460.2473113813742,459.8922564242491,462.14169596133644,460.3029425050204
2.3400000000000016,-0.280350536018,-1.22991183128,16.2645404498,6.15378131232,0.0932179646166,0.0,-0.696220641364,-1.60732311952,4.63466772338,-0.0825587004981,0.0596155361969,0.0,428.5037716133845,429.59746612319185,428.96550390986357,429.3180285788001
2.4000000000000017,-0.324153315495,-1.32918927323,16.5463030235,6.14905867096,0.0965398070538,0.0,-0.764185491536,-1.70236966725,4.75669850312,-0.0719558058802,0.045111861963,0.0,468.32643384693205,467.19869484554033,468.308523480712,469.1279810086665
2.4600000000000017,-0.371963674142,-1.43407842015,16.8339498571,6.14548898291,0.0990012655517,0.0,-0.829714571208,-1.79428047544,4.83102686163,-0.0420399158628,0.0312505151341,0.0,455.3894447787229,454.2799928292021,454.05423719650696,456.4455428889928
2.520000000000002,-0.423644599853,-1.54440253171,17.1249612418,6.14276116523,0.100833388396,0.0,-0.893136866905,-1.88342479545,4.86903291775,-0.0533803936627,0.0290655889499,0.0,445.0611943557747,444.88260904404467,444.69496974267383,443.76367417924774
2.580000000000002,-0.478896986521,-1.65976107219,17.4156081958,6.13916156568,0.10284984419,0.0,-0.948782288242,-1.96217464424,4.81926118778,-0.0784480558943,0.0414183299908,0.0,415.75260711053187,416.8342151833195,417.46055070767824,415.2639809198486
2.640000000000002,-0.538114351365,-1.78073349272,17.7088809124,6.13493841529,0.105587932916,0.0,-1.02534550467,-2.07063548212,4.95565534611,-0.0578161358378,0.0529560969737,0.0,475.9322086472327,476.81562389435516,474.12472175738577,475.70382060609654
2.700000000000002,-0.601714398099,-1.90792283478,18.0077564684,6.13178444813,0.109044223159,0.0,-1.09494504838,-2.16930084986,5.00641780992,-0.0437244418483,0.0655724021612,0.0,449.9464144719976,450.9690136389495,451.06249671429805,452.1974398778292
2.760000000000002,-0.669540454364,-2.0410677923,18.3094692895,6.12910642498,0.112977502626,0.0,-1.16626823,-2.26909863158,5.05025546132,-0.0465166806137,0.0655191629264,0.0,450.1555635677297,450.1543708739275,449.5517851663127,449.3243222002709
2.820000000000002,-0.741547822923,-2.18002265089,18.6122731308,6.12628382129,0.11718876774,0.0,-1.23433193119,-2.36299581166,5.04301687475,-0.0481178385297,0.0781838427647,0.0,433.9037580824242,434.96969290321545,434.0720113715248,433.93621592862456
2.880000000000002,-0.817931773287,-2.3249511509,18.9164074131,6.12418247332,0.121797559412,0.0,-1.3122100866,-2.46816379927,5.09430349942,-0.0169381627904,0.0739222278519,0.0,453.0678644888228,452.7295879424833,452.82267440976284,455.32366817923236
2.940000000000002,-0.899093589963,-2.47625155851,19.2237135422,6.12354418632,0.125852980427,0.0,-1.39356016987,-2.5752472957,5.1487557205,-0.000335233347688,0.0502740765987,0.0,456.362107292312,454.4734450970515,454.8701008226547,456.1980833662116
3.000000000000002,-0.984998208898,-2.63372766756,19.5325985017,6.12359527715,0.129281671667,0.0,-1.47021312925,-2.67399630321,5.14723450399,0.0031254053307,0.0682028544733,0.0,438.04990774944724,439.540772082981,438.13789282198786,438.4255519832059
3.0600000000000023,-1.075875326,-2.79751135523,19.8436900137,6.1233789831,0.13335527754,0.0,-1.55937861724,-2.78543645601,5.2219026973,-0.0225671540912,0.0672676129778,0.0,463.0909165033371,463.02059209026766,464.2175953901978,462.1968323433916
3.1200000000000023,-1.17230532485,-2.96814111773,20.1600951518,6.12166342534,0.138399775282,0.0,-1.65536070289,-2.90232277435,5.32414342384,-0.0447368995461,0.10549573819,0.0,471.86604944958873,474.81329518152,473.1526851326845,471.44225184839684
3.1800000000000024,-1.27385438377,-3.14496606318,20.4772888259,6.11940311074,0.145513713931,0.0,-1.73017458403,-2.9921162283,5.24904861331,-0.0263594615401,0.136615536999,0.0,416.689498069123,419.41472820007334,415.99707632638376,417.60268845448917
3.2400000000000024,-1.38053734403,-3.32780344772,20.7934603345,6.11787706934,0.153535357891,0.0,-1.82664292535,-3.10259856377,5.28943360825,-0.0236447960749,0.12710418132,0.0,455.90152216575206,455.15672330902487,455.0397933583459,455.25699865281405
3.3000000000000025,-1.49374470404,-3.51792317012,21.1156910456,6.11606358566,0.161760855645,0.0,-1.94768027017,-3.23477927949,5.45033401142,-0.0485507803696,0.151917419334,0.0,492.7012543006443,494.5476061780351,493.4829750214987,491.64046913055796
3.3600000000000025,-1.61409815536,-3.71571345407,21.445651771,6.11329749247,0.172144414259,0.0,-2.06500431702,-3.35843495038,5.54732513432,-0.0416064174753,0.19777566846,0.0,475.4623063529521,478.9881420090452,475.8868098259831,476.41706412079867
3.4200000000000026,-1.74103967173,-3.9203346844,21.7775780759,6.11036924854,0.184125969031,0.0,-2.16736916796,-3.46252506464,5.51652175799,-0.0698312273278,0.203268769713,0.0,438.3252666774019,438.82120782748365,439.67465420771003,437.3276836551124
3.4800000000000026,-1.87425655116,-4.13119854557,22.1072186927,6.10592758382,0.196843034023,0.0,-2.27421067614,-3.566647739,5.47112820921,-0.0841157196632,0.225259554668,0.0,433.6399186501347,435.52845685144837,435.19463298955696,433.9925443464714
3.5400000000000027,-2.01414924046,-4.34843543103,22.4343079256,6.10039148917,0.211280984754,0.0,-2.39002043488,-3.67501283509,5.43133732784,-0.118286177896,0.260802785169,0.0,436.38089281534303,439.39545261628996,438.3124488196817,435.4546561474679
3.6000000000000028,-2.16121071415,-4.57225330839,22.7588020526,6.09371585379,0.227176459845,0.0,-2.51328619,-3.7861227799,5.38452513575,-0.100005378651,0.272089523615,0.0,436.5742634807436,437.5869832498962,434.8272305435932,436.3448879187091
3.660000000000003,-2.31554678755,-4.80253476045,23.078773777,6.08747394416,0.243664354804,0.0,-2.63248900196,-3.89041844122,5.28089548284,-0.113622231392,0.279718659426,0.0,418.98088051820883,419.72496162059997,417.70475841829733,416.50492251241826
3.720000000000003,-2.47811480567,-5.03981944445,23.3956810715,6.08078649606,0.260351872379,0.0,-2.78781340728,-4.01956994653,5.28161099692,-0.107449199494,0.274739914455,0.0,455.28259484582503,454.960282732663,453.3572490912978,453.84233334851587
3.780000000000003,-2.65074240997,-5.28530107831,23.7141062324,6.07414814868,0.277149034846,0.0,-2.9678292542,-4.16360089549,5.33109215603,-0.117927741502,0.288725884587,0.0,471.3866465379499,472.54040554987137,473.1393331686291,472.3216273171556
3.840000000000003,-2.83499250459,-5.53990755847,24.0370229205,6.0668635438,0.294830580887,0.0,-3.17531983388,-4.32373671462,5.4308222815,-0.129479125887,0.304520133513,0.0,491.30571552380883,492.55425209728946,490.76021371030913,489.88997252745304
3.900000000000003,-3.03179748413,-5.8040776576,24.3648923175,6.05855234691,0.312556608329,0.0,-3.38630673794,-4.48242697623,5.49623909308,-0.170792346117,0.262883639708,0.0,485.8093583620789,482.7551193454211,486.7674886187982,483.6478212898057
3.960000000000003,-3.24130789985,-6.07772622734,24.6956118785,6.04844261718,0.329200858947,0.0,-3.59858893405,-4.63986425289,5.52593758146,-0.164263165102,0.296803901128,0.0,476.47134658959635,479.1283630562954,477.183768247423,477.6569943645086
4.020000000000002,-3.46150872914,-6.35938956315,25.0212602017,6.03833391888,0.347625441211,0.0,-3.74266924932,-4.74958681971,5.32874859907,-0.178610349299,0.322201366302,0.0,401.27455114969325,403.6797037310123,404.1651920243011,402.8389756124344
4.080000000000001,-3.69233011268,-6.64892238464,25.3395729287,6.02775930016,0.366773062292,0.0,-3.95272706821,-4.90214590936,5.28009919365,-0.171892892607,0.312155796195,0.0,457.186871697669,456.48662217055187,457.36346354648117,457.8693356887258
4.14,-3.93572622564,-6.94753997269,25.6539081433,6.01781002958,0.385824927239,0.0,-4.16175484665,-5.05236397496,5.19634342354,-0.155840080321,0.326532914644,0.0,448.47746444763396,449.7454999016439,447.85358854148194,449.13153553885525
4.199999999999998,-4.19166730668,-7.25511833153,25.9623265123,6.00855932426,0.404997234649,0.0,-4.37089375228,-5.20077446241,5.08299089258,-0.151050379226,0.299516498488,0.0,442.86763320157763,440.7432665073687,441.42203237175613,441.7946021685177
4.259999999999997,-4.46029948098,-7.57163950863,26.2634494844,5.99948777057,0.422907959435,0.0,-4.58466207109,-5.35044679009,4.9532347316,-0.151478092783,0.296429101912,0.0,438.81381399691486,438.64935443778984,439.04460030541657,438.9872725273927
4.319999999999996,-4.74220858007,-7.89738100496,26.557006285,5.98984812302,0.440238790463,0.0,-4.81339624872,-5.50809499464,4.83060445869,-0.194187676319,0.266034716227,0.0,445.75344328075306,443.345326083755,446.24135175794135,442.71366045287687
4.379999999999995,-5.04025843788,-8.23404634458,26.8473713265,5.97779824891,0.456007238902,0.0,-5.12236935701,-5.71460634727,4.84550422666,-0.219377375982,0.255432024219,0.0,496.0071356551732,495.28929674017456,496.5195870975637,494.63189213143556
4.439999999999993,-5.35422165942,-8.58151342043,27.1327273862,5.96494097624,0.471172608372,0.0,-5.3439348172,-5.86831577292,4.66513144491,-0.20568735077,0.246795261012,0.0,432.8080257758597,432.14626385346577,432.5056366926928,433.6106765191159
4.499999999999992,-5.68109737233,-8.9379988028,27.4059875353,5.95268997057,0.485984153169,0.0,-5.55279084838,-6.01519977233,4.44258633473,-0.201338229738,0.246986145137,0.0,417.8956633998857,417.97757252940227,420.9152886326296,421.24817463800986
4.559999999999991,-6.0219131813,-9.30418895199,27.6678919592,5.94098027983,0.500573530359,0.0,-5.80845289578,-6.19169399179,4.2859082539,-0.185039733536,0.234138880155,0.0,448.4149746779267,447.42823421090907,447.0184622991419,448.3079325169079
4.6199999999999894,-6.37905868037,-9.68159798625,27.9215161186,5.92933778666,0.514497312223,0.0,-6.09694568466,-6.38905431221,4.16615751524,-0.225939266094,0.227559223172,0.0,466.3925775876131,465.92906372889246,467.02358736298316,463.78456647362003
4.679999999999988,-6.75385717565,-10.0710933932,28.1679208814,5.91584106259,0.527631863848,0.0,-6.39674233766,-6.59464432693,4.04501469099,-0.223031818974,0.189728970389,0.0,472.20244875422577,469.3171106373584,470.3920724764053,470.57010950089614
4.739999999999987,-7.14470539359,-10.4717899751,28.4033975846,5.90259673845,0.53920577246,0.0,-6.63208705461,-6.76256248027,3.80295440212,-0.216514680115,0.198575681628,0.0,428.6358876117848,429.4249679079519,429.58569032074405,430.0880821145551
4.799999999999986,-7.55107832064,-10.8834940739,28.6260841746,5.88929118626,0.5509805148,0.0,-6.91401825057,-6.96142627588,3.6179802332,-0.235104705585,0.191132261585,0.0,456.3525218815078,455.79428640994274,456.4149525485523,454.88037514319393
4.859999999999984,-7.97395220573,-11.306937162,28.8365570125,5.87563189936,0.562450919871,0.0,-7.18212875087,-7.15390711638,3.39599565633,-0.215864729479,0.191255471591,0.0,446.4948093790623,446.54026632918993,445.60167938255574,447.12066687272346
4.919999999999983,-8.41416156017,-11.7427805735,29.0350560751,5.86290994465,0.573451588827,0.0,-7.4916424523,-7.3746037977,3.21830778041,-0.205309393048,0.158750499283,0.0,470.8339672996441,468.3411973064271,467.83388682741,468.61341623633837
4.979999999999982,-8.87332302706,-12.1921760802,29.2229414814,5.85103171521,0.582889444641,0.0,-7.81369167583,-7.60559659102,3.04214895811,-0.186319169608,0.154225066325,0.0,475.9747608853275,475.6498130941766,474.5205341124926,475.9407341149523
5.0399999999999805,-9.35194342128,-12.6555916854,29.3999779499,5.83985854366,0.592135076481,0.0,-8.14022458305,-7.84187747924,2.85664374512,-0.18602128834,0.153830498275,0.0,478.4172994650587,478.40781626504565,477.8497328011177,477.8414532493658
